9.5	-1.25316	-1.34663	19.7047
9.55	-1.3966	-1.86988	17.9295
9.6	-1.73007	-2.60127	16.3879
9.65	-2.28653	-3.66826	15.1255
9.7	-3.14572	-5.24421	14.258
9.75	-4.43292	-7.53738	14.0474
9.8	-6.298	-10.6874	15.0335
9.85	-8.81227	-14.3936	18.1401
9.9	-11.6675	-17.1367	24.25
9.95	-13.7469	-16.0394	32.3271
10	-13.4944	-10.1322	38.0234
10.05	-10.6739	-3.34	38.2733
10.1	-6.83974	0.631692	35.1241
10.15	-3.55607	1.95525	31.4451
10.2	-1.33881	2.09308	28.2232
10.25	-0.0154532	1.97104	25.4784
10.3	0.755717	1.95771	23.0919
10.35	1.26394	2.16665	20.9947
10.4	1.71008	2.64175	19.1667
10.45	2.23407	3.43913	17.6266
10.5	2.95136	4.65706	16.4457
10.55	3.98013	6.43534	15.7906
10.6	5.44816	8.90304	16.0037
10.65	7.45112	11.9888	17.6946
10.7	9.89851	14.9668	21.6403
10.75	12.211	15.9845	27.9244
10.8	13.2084	13.0988	34.3518
10.85	11.9728	7.34886	37.3357
10.9	9.01875	2.33792	36.1561
10.95	5.77374	-0.200803	33.0445
11	3.22365	-0.9501	29.765
11.05	1.56925	-0.952375	26.8246
11.1	0.612477	-0.789471	24.2284
11.15	0.0886507	-0.678868	21.9115
11.2	-0.207903	-0.6746	19.8288
11.25	-0.410397	-0.783573	17.9527
11.3	-0.601947	-1.01593	16.2659
11.35	-0.841482	-1.40517	14.7593
11.4	-1.18506	-2.02004	13.4367
11.45	-1.70374	-2.97878	12.3283
11.5	-2.50109	-4.46797	11.5245
11.55	-3.73047	-6.7534	11.2534
11.6	-5.59852	-10.1207	12.0467
11.65	-8.29501	-14.5346	14.9872
11.7	-11.6802	-18.6141	21.5799
11.75	-14.5989	-18.5575	31.6028
11.8	-14.8572	-11.6753	39.6666
11.85	-11.6565	-2.80568	40.4705
11.9	-6.95506	2.25416	36.6429
11.95	-2.93657	3.73439	32.4459
12	-0.280634	3.78456	29.0916
12.05	1.28049	3.62659	26.4255
12.1	2.20634	3.69565	24.2205
12.15	2.86726	4.11	22.3877
12.2	3.51173	4.90492	20.9395
12.25	4.30236	6.1116	19.9673
12.3	5.34903	7.74991	19.6556
12.35	6.71051	9.74647	20.2985
12.4	8.3444	11.7659	22.2457
12.45	10.0021	13.0347	25.6173
12.5	11.1579	12.5378	29.7473
12.55	11.2086	9.97444	33.0245
12.6	9.98341	6.49683	34.0664
12.65	7.97609	3.69022	32.9733
12.7	5.92619	2.17179	30.7736
12.75	4.3171	1.6727	28.2949
12.8	3.2803	1.75019	25.901
12.85	2.75183	2.12766	23.7075
12.9	2.62417	2.70926	21.7554
12.95	2.82107	3.51417	20.0835
13	3.31886	4.62555	18.7619
13.05	4.14357	6.15697	17.9282
13.1	5.35415	8.2032	17.8401
13.15	6.99902	10.7135	18.9269
13.2	9.00927	13.2169	21.7233
13.25	11.0075	14.5214	26.3843
13.3	12.1957	13.1508	31.7132
13.35	11.7706	9.13562	35.1904
13.4	9.762	4.69816	35.3866
13.45	7.09257	1.80111	33.277
13.5	4.70781	0.588704	30.4192
13.55	3.01739	0.358991	27.6017
13.6	2.00244	0.536349	25.0246
13.65	1.49115	0.8524	22.6986
13.7	1.32038	1.23844	20.6067
13.75	1.38752	1.72278	18.7396
13.8	1.65269	2.38198	17.1031
13.85	2.12978	3.32967	15.7303
13.9	2.88075	4.72211	14.7097
13.95	4.01397	6.75624	14.2458
14	5.67219	9.60688	14.7702
14.05	7.96502	13.1673	17.072
14.1	10.7457	16.4024	22.1289
14.15	13.192	16.7867	29.765
14.2	13.7851	12.2822	36.6073
14.25	11.715	5.36441	38.5531
14.3	8.06841	0.434146	36.1744
14.35	4.56108	-1.5687	32.5282
14.4	2.03494	-1.96167	29.1573
14.45	0.478873	-1.86581	26.2746
14.5	-0.421102	-1.78726	23.7758
14.55	-0.972881	-1.8935	21.576
14.6	-1.39892	-2.2364	19.6396
14.65	-1.85038	-2.85965	17.9669
14.7	-2.44279	-3.8423	16.5973
14.75	-3.28768	-5.31222	15.6382
14.8	-4.51131	-7.4292	15.3268
14.85	-6.24479	-10.2864	16.1326
14.9	-8.5396	-13.6008	18.8239
14.95	-11.1274	-16.1128	24.1089
15	-13.0883	-15.4798	31.199
15.05	-13.1062	-10.6726	36.6399
15.1	-10.8235	-4.57402	37.5184
15.15	-7.42513	-0.571001	35.0006
15.2	-4.33286	0.993923	31.5837
15.25	-2.1532	1.27314	28.4017
15.3	-0.826836	1.15495	25.6158
15.35	-0.0770195	1.03363	23.1567
15.4	0.354305	1.03404	20.9609
15.45	0.648195	1.18618	18.993
15.5	0.922164	1.50979	17.2359
15.55	1.25984	2.04988	15.6875
15.6	1.73836	2.89464	14.3697
15.65	2.4511	4.18988	13.3526
15.7	3.52611	6.14676	12.8118
15.75	5.1331	9.00372	13.1461
15.8	7.44139	12.8095	15.1615
15.85	10.4204	16.7471	20.0781
15.9	13.3502	18.1464	28.3346
15.95	14.5136	13.9062	36.7109
16	12.6044	5.9855	39.7755
16.05	8.61202	0.00143388	37.4125
16.1	4.61294	-2.42362	33.4327
16.15	1.71056	-2.87927	29.8603
16.2	-0.0764558	-2.77301	26.9207
16.25	-1.1189	-2.72394	24.4437
16.3	-1.78369	-2.9324	22.3153
16.35	-2.33603	-3.46083	20.5048
16.4	-2.95607	-4.35914	19.0438
16.45	-3.77792	-5.70345	18.0339
16.5	-4.91636	-7.57871	17.6872
16.55	-6.46131	-9.98423	18.3818
16.6	-8.40923	-12.5987	20.6535
16.65	-10.4981	-14.4323	24.8642
16.7	-12.034	-13.9272	30.2907
16.75	-12.1172	-10.4654	34.5944
16.8	-10.4723	-5.82314	35.7158
16.85	-7.8494	-2.36979	34.0591
16.9	-5.29323	-0.734544	31.27
16.95	-3.38038	-0.301015	28.3882
17	-2.1809	-0.402369	25.7286
17.05	-1.53939	-0.686658	23.326
17.1	-1.27802	-1.04009	21.1625
17.15	-1.2731	-1.46928	19.2233
17.2	-1.46553	-2.03691	17.5068
17.25	-1.85211	-2.84198	16.0315
17.3	-2.47803	-4.02324	14.8568
17.35	-3.43521	-5.76602	14.1269
17.4	-4.85908	-8.27736	14.1619
17.45	-6.89462	-11.6342	15.5984
17.5	-9.5534	-15.3036	19.4344
17.55	-12.3506	-17.3358	26.2975
17.6	-13.9526	-14.8746	34.2528
17.65	-12.9625	-8.22735	38.603
17.7	-9.69124	-1.98243	37.6313
17.75	-5.89035	1.1693	34.1431
17.8	-2.87542	2.05324	30.5511
17.85	-0.922119	2.06229	27.4652
17.9	0.224205	1.94799	24.8239
17.95	0.902402	1.98653	22.5171
18	1.37792	2.26067	20.4903
18.05	1.83211	2.81238	18.7336
18.1	2.39513	3.70717	17.2769
18.15	3.18106	5.0555	16.2107
18.2	4.31114	7.00297	15.7377
18.25	5.91202	9.65389	16.2624
18.3	8.05259	12.8235	18.4655
18.35	10.5488	15.5184	23.0744
18.4	12.6503	15.6503	29.7218
18.45	13.1137	11.7543	35.5645
18.5	11.322	5.85313	37.3664
18.55	8.15309	1.44418	35.4425
18.6	5.027	-0.521899	32.1779
18.65	2.71231	-0.993919	28.9697
18.7	1.26335	-0.916404	26.1239
18.75	0.442054	-0.755974	23.6056
18.8	-0.00688928	-0.671672	21.3526
18.85	-0.269508	-0.697655	19.3255
18.9	-0.463623	-0.838765	17.5
18.95	-0.663955	-1.11018	15.8607
19	-0.927115	-1.55389	14.4014
19.05	-1.31182	-2.25067	13.1314
19.1	-1.89646	-3.33565	12.0932
19.15	-2.79684	-5.01727	11.4048
19.2	-4.18202	-7.57838	11.358
19.25	-6.26657	-11.2693	12.6129
19.3	-9.19531	-15.8176	16.426
19.35	-12.6226	-19.2028	24.1681
19.4	-15.0178	-17.2504	34.3805
19.45	-14.2572	-9.05322	40.6273
19.5	-10.3771	-0.939009	39.6199
19.55	-5.71319	2.91011	35.4007
19.6	-2.07029	3.80391	31.419
19.65	0.233541	3.71903	28.2849
19.7	1.57203	3.60123	25.762
19.75	2.39176	3.76044	23.6619
19.8	3.02691	4.27714	21.9283
19.85	3.69762	5.18235	20.5958
19.9	4.54957	6.5086	19.7791
19.95	5.68062	8.26305	19.6923
20	7.13008	10.3221	20.658
20.05	8.81185	12.2427	23.0084
20.1	10.4021	13.1321	26.7119
20.15	11.3141	12.0415	30.8108
20.2	11.0047	9.05039	33.578
20.25	9.4897	5.60851	33.9661
20.3	7.39351	3.13288	32.4565
20.35	5.42497	1.93481	30.1126
20.4	3.96571	1.63208	27.6296
20.45	3.07486	1.80983	25.2794
20.5	2.66364	2.2448	23.1442
20.55	2.62762	2.87872	21.2592
20.6	2.90361	3.75218	19.6677
20.65	3.48205	4.96007	18.4529
20.7	4.40036	6.61876	17.7771
20.75	5.72168	8.80449	17.9391
20.8	7.47952	11.3938	19.414
20.85	9.54798	13.7503	22.7166
20.9	11.4398	14.5029	27.7585
20.95	12.2805	12.3441	32.8969
21	11.4005	7.93824	35.5853
21.05	9.10571	3.7564	35.0299
21.1	6.42383	1.3255	32.5921
21.15	4.18983	0.434277	29.6918
21.2	2.67825	0.350635	26.923
21.25	1.80599	0.577215	24.4072
21.3	1.39165	0.90787	22.139
21.35	1.2841	1.3056	20.1011
21.4	1.39623	1.81282	18.2862
21.45	1.70155	2.514	16.7038
21.5	2.225	3.53076	15.3942
21.55	3.03879	5.02909	14.4614
21.6	4.26104	7.21256	14.1424
21.65	6.03886	10.2371	14.9301
21.7	8.4611	13.8886	17.6922
21.75	11.2909	16.8574	23.3632
21.8	13.535	16.392	31.289
21.85	13.6369	11.0319	37.4933
21.9	11.1124	4.14708	38.4197
21.95	7.34111	-0.214177	35.5525
22	3.96311	-1.7969	31.8757
22.05	1.62403	-2.02699	28.5926
22.1	0.211548	-1.90972	25.7922
22.15	-0.606823	-1.86571	23.3592
22.2	-1.12787	-2.0279	21.2181
22.25	-1.56047	-2.44203	19.3419
22.3	-2.04823	-3.15827	17.7406
22.35	-2.70586	-4.26681	16.4697
22.4	-3.6486	-5.90434	15.667
22.45	-5.00526	-8.22031	15.6249
22.5	-6.89279	-11.2325	16.8934
22.55	-9.29533	-14.4336	20.2735
22.6	-11.7804	-16.2105	26.1956
22.65	-13.2539	-14.3055	33.0901
22.7	-12.5598	-8.8036	37.2278
22.75	-9.83697	-3.21007	36.8627
22.8	-6.47274	-0.0461746	33.9301
22.85	-3.66763	1.02044	30.5664
22.9	-1.7847	1.12284	27.5188
22.95	-0.671556	0.974786	24.8411
23	-0.051807	0.863917	22.4628
23.05	0.304928	0.871761	20.3311
23.1	0.553228	1.01508	18.4159
23.15	0.791928	1.31022	16.7005
23.2	1.09238	1.79973	15.1805
23.25	1.52293	2.56731	13.8707
23.3	2.16944	3.75287	12.8261
23.35	3.15376	5.56647	12.1912
23.4	4.6458	8.27191	12.3076
23.45	6.84054	12.0293	13.9075
23.5	9.803	16.3111	18.2475
23.55	13.006	18.7494	26.2827
23.6	14.8003	15.6057	35.6402
23.65	13.4443	7.47257	40.2437
23.7	9.48993	0.459274	38.4933
23.75	5.16708	-2.62955	34.3983
23.8	1.91119	-3.29107	30.6345
23.85	-0.122731	-3.19752	27.5967
23.9	-1.30786	-3.11912	25.0867
23.95	-2.04893	-3.30825	22.9593
24	-2.64415	-3.83684	21.1733
24.05	-3.2933	-4.74745	19.7624
24.1	-4.13717	-6.09782	18.8366
24.15	-5.28418	-7.93817	18.6136
24.2	-6.80144	-10.2076	19.4549
24.25	-8.64377	-12.512	21.8101
24.3	-10.5083	-13.8749	25.8442
24.35	-11.7345	-13.0162	30.6679
24.4	-11.5932	-9.71391	34.1943
24.45	-9.97577	-5.64429	34.9012
24.5	-7.5911	-2.68663	33.2823
24.55	-5.31727	-1.27889	30.6935
24.6	-3.62655	-0.913695	27.9916
24.65	-2.57864	-1.05148	25.466
24.7	-2.04921	-1.40632	23.1737
24.75	-1.89645	-1.89403	21.1201
24.8	-2.0275	-2.54175	19.3145
24.85	-2.4107	-3.43691	17.789
24.9	-3.07052	-4.70851	16.6233
24.95	-4.07936	-6.51381	15.9907
25	-5.54077	-8.98385	16.2379
25.05	-7.53299	-12.033	17.9704
25.1	-9.94705	-14.9145	21.9324
25.15	-12.1909	-15.7977	28.135
25.2	-13.1071	-12.8621	34.3617
25.25	-11.839	-7.22706	37.1713
25.3	-8.92395	-2.37133	35.9595
25.35	-5.74938	0.0853539	32.8909
25.4	-3.26032	0.812048	29.6527
25.45	-1.64692	0.809612	26.736
25.5	-0.717351	0.637526	24.1523
25.55	-0.216291	0.504381	21.842
25.6	0.0538259	0.459159	19.7619
25.65	0.219146	0.502349	17.8846
25.7	0.355137	0.633338	16.1904
25.75	0.510449	0.86778	14.6651
25.8	0.725745	1.24589	13.3003
25.85	1.04842	1.84209	12.0992
25.9	1.54653	2.78091	11.0892
25.95	2.32516	4.26008	10.3552
26	3.54533	6.56956	10.1198
26.05	5.43307	10.0457	10.9217
26.1	8.21704	14.7343	13.914
26.15	11.8048	19.2611	20.8309
26.2	14.9929	19.4103	31.6855
26.25	15.3194	11.9065	40.5134
26.3	11.8438	2.23226	41.2282
26.35	6.77677	-3.06231	37.0141
26.4	2.5217	-4.47219	32.6625
26.45	-0.241621	-4.43639	29.3406
26.5	-1.84352	-4.23808	26.7805
26.55	-2.78685	-4.30459	24.7091
26.6	-3.46263	-4.73821	23.0307
26.65	-4.12497	-5.55458	21.7657
26.7	-4.92995	-6.75313	21.0169
26.75	-5.96637	-8.29857	20.9668
26.8	-7.25237	-10.0349	21.8634
26.85	-8.68822	-11.556	23.9111
26.9	-9.98837	-12.1658	26.9807
26.95	-10.6974	-11.2212	30.2696
27	-10.429	-8.84321	32.5043
27.05	-9.20788	-6.07344	32.906
27.1	-7.49539	-3.96819	31.7451
27.15	-5.84058	-2.8581	29.7809
27.2	-4.57798	-2.5358	27.5973
27.25	-3.79846	-2.70492	25.4812
27.3	-3.46223	-3.18525	23.5561
27.35	-3.50231	-3.92354	21.8961
27.4	-3.8763	-4.94881	20.5845
27.45	-4.57906	-6.32526	19.7535
27.5	-5.63034	-8.094	19.6211
27.55	-7.03536	-10.1658	20.5107
27.6	-8.70188	-12.1371	22.7678
27.65	-10.3169	-13.1448	26.4101
27.7	-11.3007	-12.2082	30.5543
27.75	-11.0839	-9.30151	33.4799
27.8	-9.63135	-5.81966	34.0353
27.85	-7.54183	-3.2448	32.616
27.9	-5.54031	-1.96429	30.2938
27.95	-4.03623	-1.61462	27.8022
28	-3.10516	-1.76841	25.4345
28.05	-2.66225	-2.1875	23.2791
28.1	-2.60072	-2.80415	21.3712
28.15	-2.85317	-3.65381	19.7518
28.2	-3.40608	-4.82885	18.4988
28.25	-4.29409	-6.44644	17.7659
28.3	-5.58054	-8.59216	17.8379
28.35	-7.30651	-11.1718	19.1781
28.4	-9.36859	-13.6076	22.3195
28.45	-11.3167	-14.5752	27.2722
28.5	-12.2917	-12.6745	32.5368
28.55	-11.562	-8.34873	35.5254
28.6	-9.3414	-4.03543	35.2092
28.65	-6.63938	-1.43503	32.854
28.7	-4.33915	-0.439873	29.9498
28.75	-2.7601	-0.311848	27.1552
28.8	-1.83638	-0.52201	24.6134
28.85	-1.38625	-0.842666	22.3214
28.9	-1.25239	-1.22606	20.2607
28.95	-1.34096	-1.70899	18.4218
29	-1.61947	-2.3713	16.8109
29.05	-2.10727	-3.32903	15.4616
29.1	-2.87079	-4.74205	14.4647
29.15	-4.02294	-6.81282	14.0301
29.2	-5.71149	-9.7211	14.6041
29.25	-8.04885	-13.3514	17.0049
29.3	-10.8778	-16.613	22.2392
29.35	-13.334	-16.8712	30.0727
29.4	-13.8494	-12.1071	36.9337
29.45	-11.6483	-5.04776	38.6888
29.5	-7.90967	-0.16492	36.1427
29.55	-4.37779	1.75177	32.4408
29.6	-1.86316	2.09826	29.0711
29.65	-0.323738	1.99425	26.2053
29.7	0.568512	1.93186	23.7272
29.75	1.12577	2.07152	21.5517
29.8	1.57186	2.465	19.6466
29.85	2.05975	3.16021	18.0189
29.9	2.7082	4.24213	16.7216
29.95	3.63258	5.84111	15.8867
30	4.95937	8.10133	15.7947
30.05	6.80361	11.045	16.9724
30.1	9.15601	14.202	20.1919
30.15	11.6147	16.051	25.9028
30.2	13.1387	14.3883	32.6891
30.25	12.5774	9.12146	36.9666
30.3	9.98441	3.55266	36.836
30.35	6.67679	0.287623	34.0346
30.4	3.86666	-0.86455	30.7037
30.45	1.95759	-1.00273	27.6514
30.5	0.82278	-0.854379	24.9605
30.55	0.195099	-0.720889	22.5674
30.6	-0.153756	-0.688483	20.4197
30.65	-0.377274	-0.771078	18.486
30.7	-0.571183	-0.976092	16.7465
30.75	-0.800111	-1.33073	15.1903
30.8	-1.1206	-1.89511	13.8179
30.85	-1.59998	-2.77564	12.6529
30.9	-2.33398	-4.14283	11.7698
30.95	-3.46441	-6.24549	11.3608
31	-5.18741	-9.37388	11.8788
31.05	-7.7061	-13.6021	14.2762
31.1	-10.9852	-17.9293	20.0295
31.15	-14.1274	-19.0214	29.5492
31.2	-15.051	-13.3991	38.5137
31.25	-12.4642	-4.3897	40.7644
31.3	-7.88641	1.52978	37.4691
31.35	-3.65982	3.53705	33.1872
31.4	-0.754311	3.74629	29.6661
31.45	0.980075	3.58244	26.8784
31.5	1.99482	3.59147	24.5817
31.55	2.68204	3.93005	22.6627
31.6	3.31099	4.64164	21.1158
31.65	4.05805	5.75907	20.0148
31.7	5.04361	7.31339	19.522
31.75	6.34237	9.26963	19.9111
31.8	7.94577	11.3742	21.5438
31.85	9.66389	12.9508	24.6522
31.9	11.0235	12.9517	28.805
31.95	11.3819	10.7738	32.5216
32	10.4119	7.27593	34.1613
32.05	8.48014	4.15546	33.4589
32.1	6.34477	2.32118	31.3832
32.15	4.58425	1.62714	28.8887
32.2	3.40098	1.60527	26.435
32.25	2.75491	1.92404	24.1706
32.3	2.53424	2.44895	22.1403
32.35	2.64881	3.17778	20.3757
32.4	3.06048	4.18266	18.9319
32.45	3.78406	5.57581	17.9197
32.5	4.87516	7.47256	17.5533
32.55	6.39857	9.89822	18.2123
32.6	8.34584	12.5583	20.4423
32.65	10.4616	14.4819	24.6409
32.7	12.0544	14.0805	30.1391
32.75	12.1992	10.6455	34.5907
32.8	10.5783	5.92448	35.8301
32.85	7.93169	2.37163	34.2032
32.9	5.33	0.678108	31.3954
32.95	3.37486	0.221915	28.4881
33	2.14429	0.313921	25.8078
33.05	1.48037	0.587878	23.3886
33.1	1.19982	0.923031	21.2096
33.15	1.17359	1.32169	19.2534
33.2	1.33767	1.8419	17.5144
33.25	1.68366	2.57612	16.005
33.3	2.25058	3.65468	14.7711
33.35	3.12342	5.25619	13.931
33.4	4.43342	7.59729	13.7545
33.45	6.33749	10.8252	14.8024
33.5	8.91067	14.6247	18.0407
33.55	11.8277	17.3909	24.3869
33.6	13.9115	16.1076	32.6975
33.65	13.5535	9.89194	38.3746
33.7	10.5808	2.97428	38.4013
33.75	6.64952	-0.934968	35.0935
33.8	3.33963	-2.17742	31.3709
33.85	1.12956	-2.27824	28.1566
33.9	-0.183548	-2.15775	25.4344
33.95	-0.955058	-2.17236	23.0762
34	-1.47916	-2.43094	21.0147
34.05	-1.95934	-2.97916	19.2357
34.1	-2.53865	-3.87827	17.7703
34.15	-3.33641	-5.2303	16.7123
34.2	-4.47245	-7.16569	16.2685
34.25	-6.06407	-9.76077	16.8395
34.3	-8.16029	-12.7897	19.0722
34.35	-10.5523	-15.2469	23.5944
34.4	-12.4974	-15.1789	29.9204
34.45	-12.8452	-11.3795	35.3239
34.5	-11.0842	-5.82981	36.919
34.55	-8.06349	-1.69372	35.0653
34.6	-5.09502	0.180193	31.9297
34.65	-2.89093	0.643928	28.8044
34.7	-1.50962	0.562425	25.9998
34.75	-0.736147	0.370788	23.5012
34.8	-0.336518	0.216174	21.2576
34.85	-0.141665	0.121998	19.2328
34.9	-0.0496671	0.0747829	17.4021
34.95	-0.00533209	0.0578521	15.746
35	0.0194137	0.0604375	14.2476
35.05	0.0387984	0.0782766	12.8919
35.1	0.0609909	0.112583	11.6653
